Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
10800,12445,29077,1083384,274586359,153166.0,213721.2,28.33373572673184,83.33333333333334,16.666666666666664,15671.929328621907,322351.0,5656928.0,MISSIONHILLSCC.COM,289,12104303.0,MISSION HILLS COUNTRY CLUB,20.0,40.0,20.0,50.0,
10804,12450,29090,1084351,274855978,188970.5,209538.0,9.815642031516957,60.0,40.0,92620.42153846154,284014.0,32114747.0,HTTPS://WWW.ECRCHS.NET/,335,50661252.0,EL CAMINO REAL ALLIANCE,20.0,50.0,40.0,66.66666666666666,
10805,12453,29095,1084454,274878116,248622.5,0.0,-1.0,0.0,100.0,46033.96721311475,323483.0,11729533.0,www.STEMk12.org,246,18442277.0,KOSON Schools,,60.0,57.14285714285714,,
10806,12454,29101,1084601,274971660,153720.0,0.0,-1.0,0.0,100.0,31277.830769230768,153720.0,2186779.0,www.niwrc.org,66,8869353.0,NATIONAL INDIGENOUS WOMENS RESOURCECENTER INC,,100.0,100.0,,
10808,12456,29104,1084723,275021562,156016.0,0.0,-1.0,0.0,100.0,22780.60606060606,156016.0,3163056.0,WWW.GVASCHOOLS.ORG,133,9941833.0,GLOBAL VILLAGE ACADEMYNORTHGLENN,100.0,0.0,75.0,,
10809,12457,29108,1084982,275105360,167312.0,45234.5,-269.8769744332313,66.66666666666666,33.33333333333333,25225.78723404256,85430.0,1276081.0,,50,1450053.0,HEALTHE KIDS INSTITUTE,25.0,,66.66666666666666,,
10810,12458,29110,1085153,275219467,206457.0,192818.25,-7.073370907577472,80.0,20.0,30597.30144927536,227653.0,11533799.0,HTTPS://WWW.K9SFORWARRIORS.ORG,350,21631766.0,K9S FOR WARRIORS INC,0.0,0.0,25.0,,0.0
10812,12460,29114,1085424,275379571,0.0,153564.0,100.0,100.0,0.0,33906.29838709677,153564.0,4357945.0,www.tahoeexpeditionacademy.org,125,6529637.0,Tahoe Expedition Academy Inc,40.0,75.0,33.33333333333333,,
10813,12462,29117,1085485,275410763,226795.0,204322.8,-10.998380993212708,71.42857142857143,28.57142857142857,97729.42592592593,248113.0,6752593.0,WWW.ISSNATIONALLAB.ORG,61,12704587.0,CENTER FOR THE ADVANCEMENT OFSCIENCE IN SPACE INC,20.0,27.27272727272727,20.0,,
10814,12463,29122,1086063,300017808,184362.0,175398.0,-5.110662607327336,33.33333333333333,66.66666666666666,57011.14814814815,191052.0,8240627.0,WWW.VIOLENCEINTERVENTIONPROGRAM.ORG,138,11938048.0,VIP COMMUNITY MENTAL HEALTH CENTER INC,40.0,66.66666666666666,50.0,100.0,
10815,12464,29125,1086217,300044814,0.0,160396.0,100.0,100.0,0.0,53352.72602739726,160396.0,4055145.0,WWW.THEPRAXISPROJECT.ORG,74,22557562.0,THE PRAXIS PROJECT INC,50.0,77.77777777777779,20.0,,
10817,12466,29133,1086612,300097872,0.0,171246.5,100.0,100.0,0.0,32412.05518763797,183604.0,15025154.0,HTTP://WWW.BUCKINGHAMHOUSTON.COM/,455,37036824.0,BUCKINGHAM SENIOR LIVING COMM-TAX,25.0,60.0,0.0,,
10818,12467,29139,1086697,300108119,0.0,346821.0,100.0,100.0,0.0,15022.453608247422,346821.0,1803999.0,WWW.RAINBOWHOUSING.ORG,98,5166412.0,RAINBOW HOUSING ASSISTANCE CORPORATION,,25.0,33.33333333333333,,
10819,12470,29157,1087641,300220949,262212.0,0.0,-1.0,0.0,100.0,20860.86592178771,262212.0,3996307.0,,180,5482035.0,FRETZPARK HOMES INC,,50.0,66.66666666666666,,
10821,12472,29165,1088500,300349221,217423.0,332680.0,34.64500420824817,25.0,75.0,52125.88888888889,332680.0,6145412.0,WWW.HCCNETWORK.ORG,103,10749967.0,HCC NETWORK,60.0,83.33333333333334,83.33333333333334,100.0,
10822,12474,29167,1088774,300396918,219806.0,332164.0,33.826061824881684,40.0,60.0,40157.5459770115,400100.0,8311159.0,WWW.THREESQUARE.ORG,179,112922372.0,THREE SQUARE,60.0,38.88888888888889,50.0,,
10823,12475,29171,1088919,300421837,256165.0,201591.0,-27.0716450635197,50.0,50.0,31654.33112582781,256165.0,5237560.0,www.theteenproject.com,153,10544756.0,The Teen Project Inc,,0.0,50.0,,
10827,12479,29188,1091746,300788260,128860.5,0.0,-1.0,0.0,100.0,44031.1125,132279.0,10825188.0,WWW.SPRINGS.ORG,242,16737664.0,EMPIRE SPRINGS CHARTER SCHOOL,,,50.0,,
10828,12480,29193,1091993,300833462,0.0,321661.71428571426,100.0,100.0,0.0,62988.63043478261,363893.0,5149109.0,WWW.TMT.ORG,53,25562706.0,TMT International Observatory LLC,0.0,18.75,25.0,,
10829,12481,29196,1092220,300871593,0.0,168579.0,100.0,100.0,0.0,30610.896551724138,168579.0,1944011.0,www.thesourcespokane.org,59,2764273.0,THE SOURCE OF SPOKANE,,50.0,33.33333333333333,,
10832,12484,29202,1092851,301011561,225000.0,0.0,-1.0,0.0,100.0,45445.045454545456,225000.0,3224373.0,,67,4283252.0,ON MY WATCH INC,100.0,,,,
10833,12485,29204,1094078,310263158,411494.0,397646.2,-3.482442432494008,62.5,37.5,76204.74521354934,537692.0,54965735.0,WWW.DAV.ORG,687,147448652.0,DISABLED AMERICAN VETERANS,40.0,0.0,28.57142857142857,0.0,
10834,12486,29205,1094091,310722194,165803.0,237690.3333333333,30.24411313880385,42.85714285714285,57.14285714285714,86723.41935483871,314808.0,6753135.0,WWW.ECS.ORG,69,12963804.0,EDUCATION COMMISSION OF THE STATES,80.0,57.14285714285714,60.0,,
10835,12487,29206,1094094,310826605,0.0,253889.0,100.0,100.0,0.0,31293.125,294049.0,2009848.0,WWW.NRHA.COM,50,12210710.0,NATIONAL REINING HORSE ASSOCIATION,,47.61904761904761,0.0,,
10836,12489,29219,1095148,311274121,277990.0,336791.0,17.459195762357073,66.66666666666666,33.33333333333333,,0.0,3193516.0,,137,6808328.0,HOOSIER CARE II INC,100.0,33.33333333333333,25.0,,
10837,12490,29223,1095615,311483386,0.0,245684.0,100.0,100.0,0.0,34426.6,340737.0,2212698.0,www.debthelper.com,52,4043282.0,Credit Card Management Services Inc,,25.0,0.0,,
10838,12491,29232,1095993,311549603,162541.0,0.0,-1.0,0.0,100.0,25747.135802469136,162541.0,2248059.0,www.bgcnlt.org,82,3015336.0,BOYS AND GIRLS CLUB OF NORTH LAKE TAHOE,,72.72727272727273,75.0,,
10839,12492,29233,1096017,311553455,228515.75,236460.5,3.3598634867134254,33.33333333333333,66.66666666666666,46351.38686131387,248945.0,20437404.0,WWW.COMMUNITYCLINICNWA.ORG,417,36196894.0,ST FRANCIS HOUSE NWA INC,60.0,42.85714285714285,100.0,0.0,
10840,12494,29238,1096134,311574450,245139.0,209885.0,-16.796817304714487,50.0,50.0,4132.270152505446,245139.0,2351736.0,WWW.GILROYGARDENS.ORG,461,1389274.0,GILROY GARDENS FAMILY THEME PARK,,20.0,83.33333333333334,,
10841,12496,29243,1096268,311583056,171021.0,0.0,-1.0,0.0,100.0,55960.67441860465,171021.0,4983639.0,WWW.AALINC.ORG,87,9771717.0,ACADEMY OF ACCELERATED LEARNING INC,100.0,50.0,0.0,,
10842,12497,29247,1096441,311598661,0.0,200608.0,100.0,100.0,0.0,22556.39047619048,200608.0,2569029.0,WWW.NEWFRONTIERSPUBLICSCHOOLS.ORG,106,3927884.0,NEW FRONTIERS PUBLIC SCHOOLS INC,0.0,100.0,33.33333333333333,,
10843,12498,29249,1096503,311605749,0.0,202716.0,100.0,100.0,0.0,54314.21698113208,202716.0,5960023.0,HTTP://WWW.AZIFB.COM/,107,10740862.0,ARIZONA INDUSTRIES FOR THE BLIND,,75.0,25.0,,
10844,12499,29252,1096593,311614343,146205.0,176854.0,17.330114105420293,33.33333333333333,66.66666666666666,45614.22457627119,176854.0,11234221.0,WWW.HGASCHOOLS.ORG,239,30104299.0,HOUSTON GATEWAY ACADEMY INC,100.0,0.0,0.0,100.0,
10845,12500,29253,1096595,311614490,182694.0,257927.0,29.168330574154705,66.66666666666666,33.33333333333333,39945.35638921454,333160.0,34771937.0,www.trinitybasin.net,856,57426553.0,TRINITY BASIN PREPARATORY INC,,50.0,12.5,,
10846,12502,29261,1096886,311640316,351331.0,394794.1428571429,11.009064760332596,53.84615384615385,46.15384615384615,124580.25,601752.0,23807743.0,WWW.SCHWABCHARITABLE.ORG,165,10074660178.0,SCHWAB CHARITABLE FUND,40.0,71.42857142857143,44.44444444444444,,100.0
10847,12503,29264,1097005,311653556,270117.0,300284.25,10.046231195941845,50.0,50.0,80646.62222222223,432931.0,9539801.0,WWW.SPACEFOUNDATION.ORG,98,36239231.0,UNITED STATES SPACE FOUNDATION,50.0,30.76923076923077,42.85714285714285,33.33333333333333,
10848,12504,29269,1097060,311657315,203215.5,0.0,-1.0,0.0,100.0,34176.126760563384,254968.0,2832936.0,WWW.FISW.ORG,73,5332633.0,FRENCH IMMERSION SCHOOL OF WASHINGTON,,62.5,83.33333333333334,,
10849,12505,29271,1097081,311659302,186937.0,184869.5,-1.1183564622612168,66.66666666666666,33.33333333333333,40966.33480176212,208696.0,37754108.0,WWW.CAMELOTCOMMUNITYCARE.ORG,911,85993044.0,CAMELOT COMMUNITY CARE INC,60.0,45.45454545454545,0.0,,
10851,12507,29276,1097288,311679729,384628.0,167834.0,-129.17168154247648,50.0,50.0,66238.0579710145,384628.0,5122888.0,WWW.HSHLA.ORG,71,8820682.0,HOLLYWOOD SCHOOLHOUSE INC,100.0,46.15384615384615,33.33333333333333,,
10852,12509,29282,1097396,311690041,210176.0,231509.0,9.214760549265904,66.66666666666666,33.33333333333333,40366.34951456311,268331.0,13146396.0,www.nwacircleoflife.com,312,20357791.0,Circle of Life,0.0,27.77777777777778,22.22222222222222,0.0,
10853,12510,29283,1097413,311692697,178850.33333333334,239688.0,25.382024409510134,25.0,75.0,37721.02380952381,239688.0,3944805.0,WWW.CAMELLIAFOUNDATION.ORG,88,5773841.0,CAMELLIA FOUNDATION INC,80.0,25.0,50.0,,
10854,12511,29287,1097613,311710636,156981.0,0.0,-1.0,0.0,100.0,55878.017857142855,156981.0,3286150.0,WWW.AGINGCAREFL.ORG,57,27888489.0,AREA AGENCY ON AGING OFPASCO-PINELLAS INC,,71.42857142857143,71.42857142857143,,
10855,12512,29291,1097704,311717824,266421.2,295387.8,9.806295317545269,66.66666666666666,33.33333333333333,,0.0,3107579.0,PARKPLACEASSISTEDLIVING.ORG,119,7027739.0,PARK PLACE RHF HOUSING,20.0,28.57142857142857,33.33333333333333,16.666666666666664,
10856,12513,29293,1097717,311719434,270238.0,254492.4285714285,-6.187049067415417,58.333333333333336,41.66666666666667,98269.61224489796,394697.0,17578270.0,AOFUND.ORG,159,58948332.0,ACCION OPPORTUNITY FUND COMMUNITYDEVELOPMENT,60.0,60.0,28.57142857142857,50.0,
10857,12514,29294,1097813,311730721,0.0,279855.0,100.0,100.0,0.0,,0.0,1613015.0,WWW.GOODWILLCENTRALTEXAS.ORG,58,2948132.0,BLUE SOLUTIONS,,0.0,25.0,,
10858,12515,29302,1098175,311759186,163996.0,0.0,-1.0,0.0,100.0,56174.54166666666,163996.0,4208563.0,WWW.ELCOFORANGECOUNTY.ORG,73,124662942.0,ORANGE COUNTY SCHOOL READINESSCOALITION INC,,80.95238095238095,80.0,,
10860,12517,29318,1098970,320003071,0.0,174377.0,100.0,100.0,0.0,28344.164556962027,174377.0,2413566.0,WWW.SIJCC.NET,80,3444472.0,SILVERLAKE INDEPENDENT JEWISHCOMMUNITY CENTER,,55.55555555555556,0.0,,
10862,12520,29325,1099313,320083030,0.0,154500.0,100.0,100.0,0.0,5872.128526645768,154500.0,2027709.0,WWW.SYMPHONYSANJOSE.ORG,320,3890748.0,SYMPHONY SAN JOSE,,50.0,60.0,,
10863,12521,29327,1099337,320086739,0.0,194510.3333333333,100.0,100.0,0.0,49653.34615384616,230241.0,3165505.0,https://hcmtx.org,55,6720980.0,HEALTH OPPORTUNITIES FOR THE PEOPLE OFEAST TEXAS,,55.55555555555556,20.0,,
10864,12522,29330,1099424,320102178,200157.0,0.0,-1.0,0.0,100.0,51376.66,200157.0,2768990.0,HTTP://ICWCLAW.ORG/,51,3393675.0,IMMIGRATION CENTER FOR WOMEN & CHILDREN,100.0,60.0,66.66666666666666,,
10865,12526,29348,1101375,320344441,0.0,185776.0,100.0,100.0,0.0,46831.9898989899,185776.0,4822143.0,www.tubmancharter.org,100,6497848.0,HARRIET TUBMAN VILLAGE CHARTER SCHOOL,,60.0,0.0,,
10867,12528,29351,1101685,320382910,0.0,165127.0,100.0,100.0,0.0,,0.0,4682546.0,WWW.STANTHONYSGARDENS.ORG,218,9856739.0,ST ANTHONY'S GARDENS,,14.285714285714285,33.33333333333333,,
10868,12529,29352,1101703,320384561,0.0,173874.0,100.0,100.0,0.0,19792.01204819277,173874.0,1816611.0,WWW.CAFEMOMENTUM.ORG,84,3412826.0,CAFE MOMENTUM,,100.0,88.88888888888889,,
10869,12530,29354,1101971,320419173,303542.0,418838.8333333333,27.52773242532032,75.0,25.0,,0.0,1367397.0,WWW.COVLIVING.ORG,57,3705494.0,COVENANT LIVING OF BIXBY INC,,60.0,60.0,,0.0
10871,12533,29370,1103979,330008269,175547.0,0.0,-1.0,0.0,100.0,31257.228773584902,175547.0,13428612.0,WWW.ADJOIN.ORG,425,26583145.0,ADJOINFORMERLY COMMUNITY CATALYSTS OF CA,,100.0,57.14285714285714,,
10872,12534,29372,1104096,330016661,170825.0,234006.0,26.999735049528645,50.0,50.0,22703.36332179931,234006.0,6966103.0,WWW.JCCOC.ORG,291,13973640.0,JEWISH COMMUNITY CENTEROF ORANGE COUNTY,100.0,26.923076923076923,60.0,,
10873,12535,29375,1104262,330031099,173621.0,0.0,-1.0,0.0,100.0,48263.244680851065,173621.0,4710366.0,WWW.HARBORINTERFAITH.ORG,95,12163087.0,HARBOR INTERFAITH SERVICES INC,100.0,57.14285714285714,75.0,100.0,
10874,12536,29380,1104395,330050042,241702.16666666663,355237.6666666667,31.9604340005236,33.33333333333333,66.66666666666666,43729.73513513513,469628.0,18695928.0,www.cdasd.org,379,123157181.0,CHILD DEVELOPMENT ASSOCIATES INC,,60.0,50.0,,
10876,12538,29383,1104482,330063237,0.0,172500.0,100.0,100.0,0.0,39768.57142857143,172500.0,2399540.0,WWW.CCS-CARES.ORG,57,3508213.0,CITRUS COUNSELING SERVICES INC,100.0,100.0,40.0,,
10879,12541,29388,1104532,330069334,0.0,177025.0,100.0,100.0,0.0,51877.7037037037,177025.0,2978421.0,WWW.CASAOC.ORG,55,4816327.0,COURT APPOINTED SPECIAL ADVOCATEOF ORANGE COUNTY,,54.54545454545454,25.0,,
10880,12542,29395,1104742,330095805,359438.0,240238.375,-49.6172291375181,88.88888888888889,11.11111111111111,59706.8875,473602.0,16610998.0,www.turningpointonline.org,249,109738214.0,Turning Point for God,0.0,14.285714285714285,25.0,50.0,
10881,12545,29399,1104826,330106161,199188.0,384255.0,48.162548307764375,50.0,50.0,35739.16129032258,384255.0,2799271.0,WWW.BOWERS.ORG,64,8275057.0,CHARLES W BOWERS MUSEUM CORPORATION,0.0,54.16666666666666,33.33333333333333,,
10883,12548,29403,1104931,330122462,151020.0,0.0,-1.0,0.0,100.0,35876.328571428574,151020.0,5173706.0,WWW.NAMISANDIEGO.ORG,141,11623166.0,NAMI SAN DIEGO,,57.14285714285714,71.42857142857143,,
10884,12549,29411,1105120,330157868,0.0,153937.0,100.0,100.0,0.0,20201.05747126437,153937.0,1911429.0,WWW.THEBARCLAY.ORG,88,8543508.0,IRVINE BARCLAY THEATRE OPERATING CO,,40.0,0.0,,
10885,12550,29412,1105144,330162184,227980.66666666663,281284.6666666667,18.950197546021,50.0,50.0,58070.32584269663,464157.0,11864314.0,THEPEGASUSSCHOOL.ORG,184,21107992.0,THE PEGASUS SCHOOL,60.0,25.0,25.0,,
10886,12551,29413,1105177,330168048,0.0,192878.0,100.0,100.0,0.0,62210.546875,192878.0,4174353.0,WWW.REASONS.ORG,65,5805662.0,REASONS TO BELIEVE,,30.0,16.666666666666664,,
10888,12553,29415,1105192,330172518,226712.3333333333,461643.0,50.89011783275532,25.0,75.0,14066.253443526171,461643.0,6247830.0,WWW.WESTVIEWSERVICES.ORG,367,14508917.0,WESTVIEW SERVICES INC,50.0,0.0,80.0,,
10889,12554,29416,1105210,330175263,199313.5,227117.75,12.242217968432676,50.0,50.0,74623.41059602649,252996.0,12973860.0,www.psi.edu,159,18517420.0,Planetary Science Institute,80.0,50.0,0.0,,
10892,12557,29421,1105323,330194371,175399.0,232689.5,24.621007823730764,50.0,50.0,18195.3949579832,241641.0,15972941.0,WWW.VIPSOLUTIONS.COM,837,19457132.0,VOCATIONAL IMPROVEMENT PROGRAM INC,75.0,28.57142857142857,20.0,0.0,
10893,12558,29424,1105392,330203488,258381.0,0.0,-1.0,0.0,100.0,18367.2875,258381.0,1727764.0,WWW.OCEANINSTITUTE.ORG,81,4036794.0,OCEAN INSTITUTE,,25.0,60.0,,
10896,12561,29427,1105588,330225468,211818.0,135470.0,-56.35786521000959,50.0,50.0,53726.96124031008,211818.0,7278066.0,WWW.MARINERSCHRISTIANSCHOOL.ORG,131,11812015.0,MARINERS CHRISTIAN SCHOOL,,33.33333333333333,50.0,,0.0
10898,12563,29432,1105753,330248851,320008.5,373275.0,14.270042194092827,33.33333333333333,66.66666666666666,56243.583333333336,414000.0,3712984.0,www.KnottsFamilyAgency.org,51,9932854.0,Knotts Family Agency,,33.33333333333333,100.0,,
10901,12567,29441,1106115,330293393,0.0,178405.0,100.0,100.0,0.0,19317.33333333333,178405.0,4292997.0,WWW.CCLB-CORPS.ORG,214,11871279.0,CONSERVATION CORPS OF LONG BEACH,,42.85714285714285,42.85714285714285,,
10902,12569,29444,1106159,330299356,227810.0,0.0,-1.0,0.0,100.0,28810.910447761195,227810.0,2158141.0,THEWOODENFLOOR.ORG,68,2954503.0,THE WOODEN FLOOR FOR YOUTH MOVEMENT,100.0,44.44444444444444,66.66666666666666,,
10903,12570,29445,1106162,330299770,285968.75,285646.2727272727,-0.1128939193388973,73.33333333333333,26.666666666666668,,0.0,1965407.0,THEGATEWAYRETIREMENT.ORG,76,6202831.0,POWAY RHF HOUSING INC,40.0,16.666666666666664,44.44444444444444,16.666666666666664,
10905,12572,29450,1106237,330311059,170287.0,0.0,-1.0,0.0,100.0,33181.56962025316,170287.0,2791631.0,WWW.HABITATOC.ORG,80,12223224.0,HABITAT FOR HUMANITYOF ORANGE COUNTY INC,,28.57142857142857,60.0,,
10906,12573,29454,1106296,330317950,221733.0,259234.3333333333,14.4661908209175,75.0,25.0,71246.65217391304,308817.0,8553564.0,communityhousingworks.org,100,24378834.0,COMMUNITY HOUSING WORKS,,30.0,0.0,,
10907,12574,29460,1106401,330330244,0.0,216082.0,100.0,100.0,0.0,31922.940298507463,219950.0,2571001.0,WWW.AGCSDATT.ORG,69,5284330.0,AGC OF AMERICA SD CHAPTER INCAPPRENTICESHIP & TRAINING TRUST FUND,100.0,0.0,0.0,,
10908,12575,29461,1106408,330331855,0.0,243769.5,100.0,100.0,0.0,36144.01851851852,110636.0,2062413.0,,56,2655315.0,SOUTHERN CALIFORNIA INSTITUTEFOR RESEARCH & EDUCATION,,25.0,100.0,,0.0
10909,12576,29463,1106582,330355130,164920.0,0.0,-1.0,0.0,100.0,47945.23529411765,164920.0,5055334.0,WWW.ASAFEREFUGE.ORG,103,8701094.0,SAFE REFUGE,100.0,50.0,50.0,100.0,
10910,12577,29466,1106623,330358683,324926.0,438021.8,25.81967381532152,62.5,37.5,58707.74522292994,988700.0,12382003.0,WWW.AMERFIRST.ORG,165,36268439.0,AMERICAN FIRST CREDIT UNION,20.0,41.66666666666667,66.66666666666666,,
10913,12580,29474,1106739,330371280,0.0,278949.5,100.0,100.0,0.0,33485.32064128257,297624.0,17267074.0,CASADELASCAMPANAS.COM,501,49519449.0,CASA DE LAS CAMPANAS INC,100.0,33.33333333333333,20.0,,
10914,12582,29482,1107032,330402867,181643.0,230607.0,21.23265989323828,50.0,50.0,42025.48333333333,230607.0,2933779.0,www.caregivercenter.org,62,4910895.0,SOUTHERN REGIONAL RESOURCE CENTER SRRC,,50.0,50.0,,
10915,12583,29485,1107122,330413518,241255.7,244391.5,1.2831051816450196,50.0,50.0,21966.277777777777,604032.0,7624223.0,WWW.JAMBOREEHOUSING.COM,146,24784050.0,JAMBOREE HOUSING CORPORATION,60.0,58.333333333333336,72.72727272727273,33.33333333333333,
10917,12586,29491,1107321,330433314,0.0,244702.0,100.0,100.0,0.0,40171.70114942529,244702.0,3739640.0,WWW.NCRCONLINE.COM,88,7652157.0,NATIONAL CONFLICT RESOLUTION CENTER,50.0,36.84210526315789,16.666666666666664,,
10920,12590,29505,1107698,330470446,288294.0,0.0,-1.0,0.0,100.0,32143.840958605662,288294.0,15042317.0,www.oakgrovecenter.org,460,23083215.0,Oak Grove Institute Foundation Inc,100.0,36.36363636363637,80.0,,
10921,12591,29507,1107757,330475452,211321.0,172035.0,-22.836050803615542,50.0,50.0,21986.522123893807,211321.0,2867833.0,HTTP://WWW.BGCCARSON.ORG,115,4484174.0,BOYS & GIRLS CLUB OF CARSONDBA BOYS & GIRLS CLUBS OF CARSON,,36.36363636363637,50.0,,
10923,12593,29512,1107818,330480298,0.0,172500.0,100.0,100.0,0.0,21636.95488721805,172500.0,3050215.0,www.icucpico.org,134,6193202.0,Inland Congregations United for ChangeSponsoring Committee Inc,,72.72727272727273,75.0,,
10924,12594,29518,1107982,330491967,176767.0,165632.0,-6.722734737248841,50.0,50.0,33449.86138613861,176767.0,3720835.0,WWW.FREDBROWNRECOVERY.ORG,103,7558156.0,FRED BROWN'S RECOVERY SERVICES INC,,42.85714285714285,100.0,,
10925,12595,29519,1107985,330492302,153190.0,277567.0,44.8097216167628,50.0,50.0,40954.85010266941,277567.0,20375769.0,www.Neighbor.org,489,60152162.0,St Vincent de Paul Village Inc,100.0,40.0,28.57142857142857,,
10926,12596,29520,1107986,330492304,0.0,157154.0,100.0,100.0,0.0,48510.84459459459,157154.0,7336759.0,WWW.neighbor.org,149,29252283.0,SVDP Management Inc,0.0,38.46153846153847,30.0,,
10928,12599,29530,1108270,330519874,153818.0,0.0,-1.0,0.0,100.0,42253.47368421053,153818.0,2562266.0,,58,3623151.0,INSTITUTE FOR PUBLIC STRATEGIES,,42.85714285714285,100.0,,
10929,12600,29531,1108286,330521169,214142.3333333333,322533.0,33.6060702832475,14.285714285714285,85.71428571428571,43707.705882352944,341853.0,22412255.0,WWW.SCCSKIDS.ORG,483,36346695.0,South Coast Children's Society Inc,100.0,50.0,28.57142857142857,,
10931,12603,29541,1108548,330542733,209469.5,177377.2,-18.092686094943424,71.42857142857143,28.57142857142857,57156.06017191977,232655.0,21253290.0,WWW.LEWISCENTER.ORG,356,41620811.0,THE HIGH DESERT PARTNERSHIP IN ACADEMICEXCELLENCE FOUNDATION INC,,25.0,50.0,,
10932,12604,29543,1108632,330550994,153437.0,0.0,-1.0,0.0,100.0,14643.973684210529,153437.0,1822850.0,WWW.WORLDFITFORKIDS.ORG,115,2587512.0,A WORLD FIT FOR KIDS,,33.33333333333333,60.0,,
10933,12605,29546,1108750,330563781,249171.0,214072.0,-16.39588549646848,50.0,50.0,19022.265060240963,249171.0,3620939.0,WWW.OCCORPS.ORG,168,4885902.0,ORANGE COUNTY CONSERVATION CORPS,33.33333333333333,50.0,33.33333333333333,,
10934,12606,29552,1108846,330572113,0.0,315186.0,100.0,100.0,0.0,46372.21568627451,315186.0,5045152.0,www.latinocommission.com,103,7796950.0,Riverside County Latino Commission onAlcohol and Drug Abuse Services inc,,100.0,60.0,,
10936,12608,29557,1109030,330586911,443377.2,411932.5714285714,-7.633440701806958,58.333333333333336,41.66666666666667,,0.0,23170549.0,WWW.CHGSD.COM,419,1199988965.0,CHG FOUNDATION,40.0,33.33333333333333,33.33333333333333,33.33333333333333,100.0
10937,12609,29560,1109204,330603379,151284.0,206543.16666666663,26.754294300061567,54.54545454545454,45.45454545454545,34241.909445745514,278033.0,45859565.0,WWW.JOBOPTIONSINC.ORG,1292,62489700.0,JOB OPTIONS INC,33.33333333333333,60.0,0.0,,100.0
10938,12611,29569,1109491,330627187,175801.5,180894.5,2.815453206150546,50.0,50.0,65921.07594936709,209828.0,5921157.0,www.hoffmaninstitute.org,83,10264223.0,HOFFMAN INSTITUTE FOUNDATION,,41.66666666666667,40.0,,
10939,12612,29570,1109503,330627685,183175.0,0.0,-1.0,0.0,100.0,21342.353535353537,183175.0,2296068.0,https://childrenschoicepreschool.com,100,3784398.0,Children's Choice Learning Connection,,,100.0,100.0,
10940,12613,29578,1109702,330640425,0.0,153902.0,100.0,100.0,0.0,33525.28070175439,153902.0,2064843.0,HTTP://WWW.ALBIONSOCCER.ORG/PSL/,58,4275067.0,PENINSULA SOCCER LEAGUE,,66.66666666666666,0.0,,
10941,12614,29582,1109892,330656671,191902.0,176815.0,-8.532647117043238,33.33333333333333,66.66666666666666,43687.0,194176.0,3269213.0,WWW.CREDIT.ORG,65,5993379.0,SPRINGBOARD NONPROFIT CONSUMERCREDIT MANAGEMENT INC,50.0,50.0,100.0,100.0,
10942,12615,29583,1109927,330660319,0.0,571285.0,100.0,100.0,0.0,28694.45194805195,571285.0,11618649.0,,386,18491625.0,BENSON HOUSE INC,,100.0,33.33333333333333,,
10943,12616,29584,1109931,330660504,183536.66666666663,264485.5,30.60615169199572,40.0,60.0,79189.44230769231,304886.0,9315283.0,WWW.WORKFORCE.ORG,109,29452105.0,SAN DIEGO WORKFORCE PARTNERSHIP INC,60.0,45.0,66.66666666666666,,
10945,12618,29588,1110030,330669145,179627.66666666666,150169.0,-19.6170092806549,25.0,75.0,27267.294736842105,201396.0,3279445.0,www.workingwardrobes.org,99,5427998.0,WORKING WARDROBES FOR A NEW START,,57.89473684210527,40.0,,100.0
